2025-08-16,00:00:35,28.07,66.03,998.33,24.57,77.94
2025-08-16,00:01:35,28.06,66.04,998.34,24.56,77.93
2025-08-16,00:02:35,28.04,66.07,998.36,24.55,77.91
2025-08-16,00:03:34,28.04,66.02,998.34,24.54,77.90
2025-08-16,00:04:34,28.04,66.05,998.35,24.55,77.91
2025-08-16,00:05:35,28.04,66.03,998.36,24.54,77.90
2025-08-16,00:06:35,28.04,66.06,998.36,24.54,77.90
2025-08-16,00:07:35,28.02,66.09,998.36,24.53,77.88
2025-08-16,00:08:35,28.02,66.06,998.36,24.53,77.87
2025-08-16,00:09:34,28.03,66.06,998.37,24.54,77.89
2025-08-16,00:10:34,28.03,66.09,998.38,24.54,77.89
2025-08-16,00:11:35,28.04,66.12,998.36,24.55,77.91
2025-08-16,00:12:35,28.00,66.09,998.37,24.52,77.85
2025-08-16,00:13:35,28.00,66.14,998.38,24.52,77.86
2025-08-16,00:14:34,28.01,66.17,998.40,24.53,77.88
2025-08-16,00:15:34,27.98,66.16,998.42,24.51,77.83
2025-08-16,00:16:35,28.01,66.25,998.40,24.54,77.88
2025-08-16,00:17:35,27.99,66.20,998.40,24.52,77.86
2025-08-16,00:18:35,27.96,66.26,998.41,24.50,77.82
2025-08-16,00:19:35,27.99,66.24,998.41,24.52,77.85
2025-08-16,00:20:34,27.98,66.21,998.42,24.51,77.84
2025-08-16,00:21:34,27.98,66.22,998.41,24.51,77.84
2025-08-16,00:22:35,27.98,66.27,998.38,24.52,77.85
2025-08-16,00:23:35,27.98,66.34,998.39,24.53,77.86
2025-08-16,00:24:35,27.98,66.36,998.39,24.52,77.85
2025-08-16,00:25:35,27.97,66.33,998.40,24.51,77.83
2025-08-16,00:26:34,27.96,66.33,998.41,24.51,77.83
2025-08-16,00:27:34,27.98,66.47,998.41,24.54,77.87
2025-08-16,00:28:35,27.95,66.45,998.38,24.51,77.82
2025-08-16,00:29:35,27.95,66.41,998.38,24.50,77.81
2025-08-16,00:30:35,27.94,66.48,998.37,24.50,77.81
2025-08-16,00:31:34,27.95,66.53,998.34,24.52,77.83
2025-08-16,00:32:34,27.92,66.51,998.34,24.49,77.79
2025-08-16,00:33:34,27.94,66.53,998.34,24.51,77.82
2025-08-16,00:34:35,27.94,66.50,998.33,24.51,77.82
2025-08-16,00:35:35,27.94,66.50,998.31,24.50,77.81
2025-08-16,00:36:35,27.93,66.49,998.31,24.50,77.81
2025-08-16,00:37:34,27.92,66.55,998.28,24.49,77.79
2025-08-16,00:38:34,27.91,66.60,998.28,24.49,77.79
2025-08-16,00:39:35,27.91,66.54,998.26,24.49,77.78
2025-08-16,00:40:35,27.90,66.58,998.27,24.48,77.77
2025-08-16,00:41:35,27.90,66.62,998.22,24.48,77.77
2025-08-16,00:42:35,27.88,66.61,998.24,24.46,77.75
2025-08-16,00:43:34,27.88,66.66,998.25,24.47,77.75
2025-08-16,00:44:34,27.88,66.64,998.26,24.47,77.75
2025-08-16,00:45:35,27.90,66.68,998.25,24.49,77.79
2025-08-16,00:46:35,27.89,66.70,998.26,24.48,77.77
2025-08-16,00:47:35,27.87,66.71,998.26,24.46,77.74
2025-08-16,00:48:35,27.87,66.73,998.26,24.47,77.74
2025-08-16,00:49:34,27.88,66.76,998.25,24.48,77.77
2025-08-16,00:50:34,27.87,66.75,998.26,24.47,77.75
2025-08-16,00:51:35,27.87,66.85,998.26,24.48,77.77
2025-08-16,00:52:35,27.85,66.81,998.28,24.46,77.72
2025-08-16,00:53:35,27.87,66.84,998.26,24.47,77.75
2025-08-16,00:54:34,27.85,66.88,998.27,24.46,77.73
2025-08-16,00:55:34,27.84,66.89,998.27,24.46,77.73
2025-08-16,00:56:35,27.85,66.87,998.28,24.46,77.73
2025-08-16,00:57:35,27.81,66.91,998.26,24.43,77.68
2025-08-16,00:58:35,27.84,66.91,998.26,24.46,77.73
2025-08-16,00:59:35,27.83,66.91,998.26,24.45,77.72
2025-08-16,01:00:34,27.82,66.96,998.26,24.45,77.70
2025-08-16,01:01:34,27.81,66.90,998.26,24.43,77.68
2025-08-16,01:02:35,27.82,66.97,998.24,24.45,77.70
2025-08-16,01:03:35,27.84,67.03,998.24,24.47,77.74
2025-08-16,01:04:35,27.81,67.00,998.25,24.44,77.69
2025-08-16,01:05:35,27.80,67.03,998.25,24.44,77.68
2025-08-16,01:06:34,27.81,67.08,998.26,24.45,77.71
2025-08-16,01:07:34,27.80,67.03,998.24,24.44,77.68
2025-08-16,01:08:35,27.80,67.06,998.25,24.44,77.68
2025-08-16,01:09:35,27.79,67.03,998.24,24.43,77.67
2025-08-16,01:10:35,27.79,67.09,998.25,24.43,77.67
2025-08-16,01:11:35,27.79,67.07,998.25,24.44,77.68
2025-08-16,01:12:34,27.78,67.10,998.26,24.43,77.67
2025-08-16,01:13:34,27.77,67.12,998.21,24.42,77.65
2025-08-16,01:14:35,27.77,67.15,998.21,24.42,77.66
2025-08-16,01:15:35,27.77,67.14,998.20,24.42,77.65
2025-08-16,01:16:35,27.77,67.11,998.19,24.42,77.64
2025-08-16,01:17:34,27.77,67.17,998.17,24.42,77.66
2025-08-16,01:18:34,27.78,67.18,998.15,24.44,77.67
2025-08-16,01:19:34,27.77,67.18,998.12,24.43,77.66
2025-08-16,01:20:35,27.76,67.23,998.11,24.42,77.65
2025-08-16,01:21:35,27.78,67.23,998.10,24.44,77.67
2025-08-16,01:22:35,27.78,67.22,998.09,24.44,77.68
2025-08-16,01:23:34,27.74,67.27,998.08,24.41,77.62
2025-08-16,01:24:34,27.75,67.24,998.06,24.42,77.64
2025-08-16,01:25:35,27.73,67.27,998.06,24.40,77.60
2025-08-16,01:26:35,27.73,67.29,998.07,24.40,77.62
2025-08-16,01:27:35,27.73,67.29,998.08,24.40,77.61
2025-08-16,01:28:35,27.73,67.32,998.08,24.40,77.62
2025-08-16,01:29:34,27.69,67.37,998.07,24.38,77.57
2025-08-16,01:30:34,27.73,67.37,998.07,24.41,77.61
2025-08-16,01:31:35,27.71,67.38,998.07,24.39,77.59
2025-08-16,01:32:35,27.71,67.38,998.06,24.39,77.59
2025-08-16,01:33:35,27.71,67.36,998.06,24.39,77.59
2025-08-16,01:34:35,27.69,67.38,998.03,24.38,77.57
2025-08-16,01:35:34,27.69,67.39,998.02,24.37,77.57
2025-08-16,01:36:34,27.71,67.46,998.01,24.40,77.60
2025-08-16,01:37:35,27.71,67.46,998.00,24.40,77.60
2025-08-16,01:38:35,27.69,67.48,998.00,24.39,77.59
2025-08-16,01:39:35,27.68,67.53,997.97,24.39,77.58
2025-08-16,01:40:35,27.67,67.53,997.96,24.38,77.56
2025-08-16,01:41:34,27.68,67.54,997.95,24.38,77.57
2025-08-16,01:42:34,27.68,67.55,997.94,24.38,77.57
2025-08-16,01:43:35,27.68,67.50,997.94,24.38,77.57
2025-08-16,01:44:35,27.67,67.48,997.94,24.37,77.55
2025-08-16,01:45:35,27.66,67.56,997.91,24.37,77.54
2025-08-16,01:46:34,27.66,67.59,997.91,24.37,77.55
2025-08-16,01:47:34,27.67,67.61,997.91,24.38,77.57
2025-08-16,01:48:35,27.67,67.65,997.91,24.39,77.57
2025-08-16,01:49:35,27.66,67.67,997.92,24.38,77.55
2025-08-16,01:50:35,27.68,67.62,997.93,24.39,77.58
2025-08-16,01:51:35,27.67,67.62,997.89,24.38,77.57
2025-08-16,01:52:34,27.65,67.60,997.89,24.36,77.53
2025-08-16,01:53:34,27.63,67.61,997.91,24.35,77.51
2025-08-16,01:54:35,27.66,67.66,997.92,24.38,77.56
2025-08-16,01:55:35,27.62,67.64,997.94,24.34,77.50
2025-08-16,01:56:35,27.65,67.65,997.95,24.36,77.53
2025-08-16,01:57:35,27.63,67.65,997.95,24.35,77.51
2025-08-16,01:58:34,27.64,67.68,997.93,24.36,77.53
2025-08-16,01:59:34,27.66,67.75,997.95,24.39,77.56
2025-08-16,02:00:35,27.63,67.74,997.95,24.36,77.52
2025-08-16,02:01:35,27.61,67.76,997.97,24.35,77.50
2025-08-16,02:02:35,27.62,67.75,997.98,24.35,77.51
2025-08-16,02:03:35,27.62,67.78,997.99,24.36,77.51
2025-08-16,02:04:34,27.61,67.79,997.98,24.35,77.51
2025-08-16,02:05:34,27.62,67.81,997.99,24.36,77.52
2025-08-16,02:06:35,27.61,67.84,998.00,24.36,77.51
2025-08-16,02:07:35,27.60,67.82,998.00,24.34,77.49
2025-08-16,02:08:35,27.62,67.84,998.01,24.36,77.52
2025-08-16,02:09:35,27.62,67.85,998.01,24.36,77.52
2025-08-16,02:10:34,27.61,67.84,998.02,24.35,77.50
2025-08-16,02:11:35,27.61,67.89,998.02,24.36,77.52
